9.892029827365262928e-01,-6.776840611250007917e-01,-3.715897618709347316e-01,3.808753175056756035e-01,4.047178642285897965e-01,7.572811843588902470e-01,-2.894471357378973764e-01
3.441697095478675195e-01,-3.503557449742307206e-01,3.974368775246472918e-01,9.452397337197271376e-02,-3.614543696565952757e-01,-7.475487733826473580e-01,7.909487411121296496e-01
5.289993958520262662e-01,3.071601627749738217e-01,9.981253294839869117e-01,1.436412704080982650e-01,4.627212645339255914e-01,-9.184677013091551157e-01,-7.724730410082250032e-01
-1.939626038310773293e-01,3.220720037982294226e-01,7.684545811217835531e-01,1.914452649851428045e-01,-2.675682725758690150e-01,-5.049510641735666105e-01,-3.613783037029414391e-01
2.221814170589655468e-01,4.397497772298708529e-01,8.702320336545006363e-01,8.600674575009952250e-01,6.210856596091833826e-01,-4.388072846723727327e-01,-1.978601575624669984e-01
-6.849581013916865579e-01,9.888196713008134964e-01,-1.216448027142955635e-01,-1.898785316884938901e-01,-9.466844769751214805e-01,4.499196989089626619e-01,8.596563829949650515e-01
-1.776990409905565560e-01,6.934444264768877542e-01,-7.622001914017981772e-01,9.986058877683052781e-01,-1.185460055294589310e-01,3.345629087133323853e-01,-6.964713989044251097e-01
-3.812671730831516115e-01,1.089573991332910552e-01,-5.314186001939937842e-01,-6.798788220118325842e-01,8.863662693653977520e-01,-7.338661880078656274e-02,-4.956782413874369908e-01
-5.017886056735163525e-01,-1.769728222251161220e-01,9.568529732781720920e-01,7.014835583754932546e-01,-9.665628895434883461e-01,-9.801316096766010677e-01,9.838216180850229975e-01
-9.449638165050617822e-01,5.372444432890217669e-01,-6.762605965166881283e-01,4.653620294078852915e-02,1.653348826141705086e-01,-7.038304703709532539e-01,7.145454741449759339e-01
-5.274198395625613323e-01,5.337573027943915971e-01,-2.987044414814266080e-01,5.971373306082190524e-01,-4.430220628753558376e-01,-9.384296702130465739e-01,-8.166471142735962641e-01
-3.665307709629550548e-01,7.951866476982081267e-01,6.233515743167594714e-02,-4.754061627467234263e-01,5.029046579040350462e-01,-5.261863940115358851e-01,6.255362915351339037e-01
-2.796624343189124673e-01,9.137676633457072484e-01,5.683597739489543166e-01
-7.215150715473670484e-01,9.724470649258953880e-01,-6.374755090365151755e-01
9.612991134329953447e-01,3.344554977205946855e-01,6.074936192550184355e-01
9.850151168616620989e-01,1.157071014757691252e-01,5.296527172342144762e-01
-7.144047520359635417e-01,-1.605431273838675565e-01,4.357968869073660656e-01
-7.610419343926730917e-01,-9.772208530521271364e-01,4.001453512235022547e-01
-6.998078237107350219e-01,-8.044532880420780518e-01,9.532165311476283875e-01
