-3.806742769440529250e-01,7.665140394938152468e-02,8.434572664663748665e-01,-7.008443935104280431e-01,-2.895442403281491273e-01,6.143962352695753887e-02,3.145118777954583056e-01
3.563583586671076886e-01,8.712193568186878956e-01,6.456654169190511050e-01,7.481816854483953616e-01,4.490763988675655627e-01,-4.803066719217590208e-01,3.561101493157424747e-01
1.913088284855336552e-01,4.360631191671491269e-01,5.695067577534134173e-01,-4.202701549654976332e-01,-6.812574100208796946e-01,6.710157603112978375e-01,-9.759562656483005139e-01
5.090096814844977113e-02,-4.295042912676259039e-01,-9.849493449436649284e-01,3.600275970654218116e-01,5.816504327148525055e-01,6.817231190433363786e-01,-4.982773729923986039e-01
-2.208732925226140065e-01,-8.667906064403201327e-01,4.005923461753185255e-01,8.206068073828458598e-01,-9.196464999730531442e-01,-4.955640479505489804e-01,4.525072565290365056e-01
7.060085907177025000e-01,8.678274598094316561e-01,-6.919474131072180789e-01,-5.031514384693882569e-01,-2.099136422360486920e-01,-8.432322996859502595e-01,8.451316188655402240e-01
-9.178123480604649664e-02,-9.681360008067257938e-01,4.763895824869224804e-01,4.434022150873389023e-01,-2.339792994784277991e-01,-4.079491849698986261e-01,-6.745571956612173015e-01
2.530449269382661903e-01,9.116767559310394731e-01,1.496069013119019075e-01,-1.521132282505056332e-01,-7.961395273762459368e-01,3.809850136106708862e-01,1.839545864883997961e-01
7.376706808629829304e-01,-3.436068995208298449e-01,-7.410991080146762666e-01,1.136640950065248568e-01,-7.918213146735437746e-01,-4.387524266281270235e-01,3.057378692792829256e-01
-6.944949096486600082e-01,-1.794524746048760944e-01,-9.710525689823144013e-01,-3.253264221468890049e-01,6.115903892068025316e-01,5.620133774417446215e-01,-4.618278553719099566e-01
-2.344883106884019242e-01,5.653073078356583153e-02,-4.950706536495946136e-02,-2.868260924914127763e-01,4.342782284692343620e-01,-2.000264944054639393e-01,-7.413537231922604498e-01
-7.642185827205379978e-01,2.660779848356647492e-01,1.736363804291936597e-01,-3.878915488694383296e-01,9.398879564293741717e-01,1.448872886091270296e-01,-3.386996646391688959e-01
-7.318271753065763718e-01,-2.558143386325507224e-02,2.119060319072094134e-01
4.250084703163217181e-01,-6.779818352459623387e-01,8.132959864059498001e-01
3.739739673991893110e-01,-1.061724284840108723e-01,8.086451763530026760e-02
-9.926091245753244641e-01,-9.296490085129589520e-01,-9.639707705981767072e-01
3.947902947995702294e-01,-1.509725035819553252e-01,5.251069229231337676e-01
1.883095996162881258e-01,-2.853803194178596847e-01,4.079757611202838863e-01
7.906273597135655695e-01,-2.366257469946315417e-01,5.495346010680175475e-01
